,car_number,completed_laps,elapsed_time,last_laptime,best_laptime,best_lap,time_behind_leader,laps_behind_leader,time_behind_prec,laps_behind_prec,overall_rank,overall_best_laptime,track_status,pit_stop_count,last_pitted_lap,start_position,laps_led
1045,15,40,1725.7237,40.6399,40.6135,38,33.5261,0,3.2472,0,17,40.6135,0,1,35,30,0
1046,15,41,1766.2914,40.5677,40.5677,41,32.6753,0,2.782,0,17,40.5677,0,1,35,30,0
1047,15,42,1806.7528,40.4614,40.4614,42,31.6327,0,2.3094,0,17,40.4614,0,1,35,30,0
1048,15,43,1847.3179,40.5651,40.4614,42,31.0284,0,1.5519999999999998,0,17,40.4614,0,1,35,30,0
1049,15,44,1888.1243,40.8064,40.4614,42,30.4734,0,1.1296,0,17,40.4614,0,1,35,30,0
1050,15,45,1929.1294,41.0051,40.4614,42,30.0003,0,0.8709,0,17,40.4614,0,1,35,30,0
1051,15,46,1970.4778,41.3484,40.4614,42,29.8661,0,0.8627,0,17,40.4614,0,1,35,30,0
1052,15,47,2017.0428,46.565,40.4614,42,34.8445,0,1.7285,0,16,40.4614,1,1,35,30,0
1053,15,48,2085.8032,68.7604,40.4614,42,45.5511,0,1.6317,0,16,40.4614,1,1,35,30,0
1054,15,49,2162.8418,77.0386,40.4614,42,20.6204,0,0.344,0,16,40.4614,1,1,35,30,0
1055,15,50,2285.6682,122.8264,40.4614,42,23.3641,0,1.5543,0,17,40.4614,1,2,50,30,0
1056,15,51,2393.0387,107.3705,40.4614,42,12.763,0,0.3159,0,17,40.4614,1,2,50,30,0
1057,15,52,2498.5443,105.5056,40.4614,42,12.613,0,0.9887,0,17,40.4614,1,2,50,30,0
1058,15,53,2611.0246,112.4803,40.4614,42,15.3651,0,1.3259,0,17,40.4614,1,2,50,30,0
1059,15,54,2717.7323,106.7077,40.4614,42,17.5704,0,0.6566,0,17,40.4614,1,2,50,30,0
1060,15,55,2781.1942,63.4619,40.4614,42,5.2536,0,0.1385,0,17,40.4614,0,2,50,30,0
1061,15,56,2823.7169,42.5227,40.4614,42,5.8898,0,0.4175,0,17,40.4614,0,2,50,30,0
1062,15,57,2867.3303,43.6134,40.4614,42,8.7712,0,0.5477,0,18,40.4614,0,2,50,30,0
1063,15,58,2921.9795,54.6492,40.4614,42,19.2379,0,0.7074,0,18,40.4614,1,2,50,30,0
1064,15,59,3013.3091,91.3296,40.4614,42,13.4141,0,0.2165,0,18,40.4614,1,2,50,30,0
1065,15,60,3122.7154,109.4063,40.4614,42,17.2459,0,3.2953,0,18,40.4614,1,2,50,30,0
1066,15,61,3227.0483,104.3329,40.4614,42,17.2705,0,1.5001,0,18,40.4614,1,2,50,30,0
1067,15,62,3320.0242,92.9759,40.4614,42,15.3183,0,1.3278,0,18,40.4614,1,2,50,30,0
1068,15,63,3387.5665,67.5423,40.4614,42,3.4403,0,0.0801,0,18,40.4614,0,2,50,30,0
1069,15,64,3432.0284,44.4619,40.4614,42,6.619,0,0.1995,0,19,40.4614,0,2,50,30,0
1070,15,65,3475.1657,43.1373,40.4614,42,8.9322,0,0.7024,0,19,40.4614,0,2,50,30,0
1071,15,66,3516.7197,41.553999999999995,40.4614,42,9.6874,0,0.4992,0,19,40.4614,0,2,50,30,0
1072,15,67,3558.6995,41.9798,40.4614,42,10.8395,0,0.483,0,19,40.4614,0,2,50,30,0
1073,15,68,3613.3645,54.665,40.4614,42,20.9963,0,1.3667,0,18,40.4614,1,2,50,30,0
1074,15,69,3701.8312,88.4667,40.4614,42,13.4973,0,2.0351,0,18,40.4614,1,2,50,30,0
1075,15,70,3825.4552,123.624,40.4614,42,24.0141,0,1.8927,0,24,40.4614,1,3,70,30,0
1076,15,71,3926.7549,101.2997,40.4614,42,18.9165,0,0.742,0,23,40.4614,1,3,70,30,0
1077,15,72,4030.8459,104.09100000000001,40.4614,42,21.1906,0,1.0874,0,23,40.4614,1,3,70,30,0
1078,15,73,4095.8913,65.0454,40.4614,42,3.7185,0,0.3486,0,23,40.4614,0,3,70,30,0
1079,15,74,4140.9867,45.0954,40.4614,42,7.0088,0,0.3704,0,21,40.4614,0,3,70,30,0
1080,15,75,4183.9183,42.9316,40.4614,42,8.9988,0,0.1438,0,20,40.4614,0,3,70,30,0
1081,15,76,4226.317,42.3987,40.4614,42,10.4321,0,0.1921,0,20,40.4614,0,3,70,30,0
1082,15,77,4268.7224,42.4054,40.4614,42,11.8475,0,0.4772,0,19,40.4614,0,3,70,30,0
1083,15,78,4310.6801,41.9577,40.4614,42,12.7581,0,0.1676,0,19,40.4614,0,3,70,30,0
1084,15,79,4352.7527,42.0726,40.4614,42,13.6629,0,0.1869,0,19,40.4614,0,3,70,30,0
1085,15,80,4394.6652,41.9125,40.4614,42,14.4134,0,0.1671,0,19,40.4614,0,3,70,30,0
1086,15,81,4436.6664,42.0012,40.4614,42,15.1698,0,0.1367,0,19,40.4614,0,3,70,30,0
1087,15,82,4478.7104,42.044,40.4614,42,15.8945,0,0.1098,0,19,40.4614,0,3,70,30,0
1088,15,83,4521.1402,42.4298,40.4614,42,16.982,0,0.4023,0,19,40.4614,0,3,70,30,0
1089,15,84,4563.1644,42.0242,40.4614,42,17.7424,0,0.2218,0,19,40.4614,0,3,70,30,0
1090,15,85,4605.1757,42.0113,40.4614,42,18.6077,0,0.2269,0,19,40.4614,0,3,70,30,0
1091,15,86,4647.3269,42.1512,40.4614,42,19.5504,0,0.9904,0,18,40.4614,0,3,70,30,0
1092,15,87,4689.5011,42.1742,40.4614,42,20.4349,0,0.4948,0,18,40.4614,0,3,70,30,0
1093,15,88,4732.185,42.6839,40.4614,42,21.0234,0,0.2748,0,18,40.4614,0,3,70,30,0
1094,15,89,4775.013,42.828,40.4614,42,21.3696,0,0.6595,0,17,40.4614,0,3,70,30,0
1095,15,90,4817.6605,42.6475,40.4614,42,21.0988,0,0.436,0,17,40.4614,0,3,70,30,0
1096,15,91,4859.9923,42.3318,40.4614,42,22.3828,0,0.6376,0,15,40.4614,0,3,70,30,0
1097,15,92,4902.3911,42.3988,40.4614,42,22.4415,0,0.5903,0,14,40.4614,0,3,70,30,0
1098,15,93,4944.8239,42.4328,40.4614,42,24.1612,0,0.5991,0,11,40.4614,0,3,70,30,0
1099,15,94,4987.0008,42.1769,40.4614,42,13.8635,0,0.6741,0,8,40.4614,0,3,70,30,0
1100,15,95,5029.0774,42.0766,40.4614,42,2.8234,0,0.5757,0,4,40.4614,0,3,70,30,0
1101,15,96,5071.3296,42.2522,40.4614,42,2.1105,0,2.1105,0,2,40.4614,0,3,70,30,0
1102,15,97,5113.7022,42.3726,40.4614,42,0.0,0,0.0,0,1,40.4614,0,3,70,30,1
1103,15,98,5156.6532,42.951,40.4614,42,0.0,0,0.0,0,1,40.4614,0,3,70,30,2
1104,15,99,5198.791,42.1378,40.4614,42,0.0,0,0.0,0,1,40.4614,0,3,70,30,3
1105,15,100,5240.6628,41.8718,40.4614,42,0.0,0,0.0,0,1,40.4614,0,3,70,30,4
1106,15,101,5282.3945,41.7317,40.4614,42,0.0,0,0.0,0,1,40.4614,0,3,70,30,5
1107,15,102,5324.0325,41.638000000000005,40.4614,42,0.0,0,0.0,0,1,40.4614,0,3,70,30,6
1108,15,103,5365.6308,41.5983,40.4614,42,0.0,0,0.0,0,1,40.4614,0,3,70,30,7
1109,15,104,5407.6031,41.9723,40.4614,42,0.0,0,0.0,0,1,40.4614,0,3,70,30,8
1110,15,105,5449.6808,42.0777,40.4614,42,0.0,0,0.0,0,1,40.4614,0,3,70,30,9
1111,15,106,5515.6285,65.9477,40.4614,42,14.4115,0,4.5760000000000005,0,8,40.4614,0,4,106,30,9
1112,15,107,5571.4366,55.8081,40.4614,42,28.6709,0,1.4363,0,17,40.4614,0,4,106,30,9
1113,15,108,5612.4786,41.042,40.4614,42,26.6782,0,1.3773,0,17,40.4614,0,4,106,30,9
1114,15,109,5653.661,41.1824,40.4614,42,26.2283,0,1.2773,0,16,40.4614,0,4,106,30,9
1115,15,110,5694.7904,41.1294,40.4614,42,26.0646,0,1.0888,0,16,40.4614,0,4,106,30,9
1116,15,111,5735.8705,41.0801,40.4614,42,25.8649,0,0.8327,0,16,40.4614,0,4,106,30,9
1117,15,112,5777.2252,41.3547,40.4614,42,25.59,0,0.8802,0,16,40.4614,0,4,106,30,9
1118,15,113,5818.6982,41.473,40.4614,42,25.8693,0,0.9709,0,16,40.4614,0,4,106,30,9
1119,15,114,5860.2541,41.5559,40.4614,42,26.2935,0,0.8023,0,16,40.4614,0,4,106,30,9
1120,15,115,5901.7579,41.5038,40.4614,42,26.5462,0,0.6201,0,16,40.4614,0,4,106,30,9
1121,15,116,5943.4143,41.6564,40.4614,42,26.7676,0,0.5957,0,16,40.4614,0,4,106,30,9
1122,15,117,5985.1314,41.7171,40.4614,42,26.9665,0,0.6741,0,16,40.4614,0,4,106,30,9
1123,15,118,6026.7928,41.6614,40.4614,42,26.9692,0,0.8713,0,16,40.4614,0,4,106,30,9
1124,15,119,6068.3755,41.5827,40.4614,42,26.7472,0,0.5759,0,16,40.4614,0,4,106,30,9
1125,15,120,6110.2766,41.9011,40.4614,42,26.5166,0,0.6578,0,16,40.4614,0,4,106,30,9
1126,15,121,6152.3547,42.0781,40.4614,42,24.6131,0,0.7441,0,15,40.4614,0,4,106,30,9
1127,15,122,6194.2424,41.8877,40.4614,42,23.9531,0,0.7027,0,15,40.4614,0,4,106,30,9
1128,15,123,6236.2227,41.9803,40.4614,42,24.1344,0,1.0189,0,15,40.4614,0,4,106,30,9
1129,15,124,6278.0811,41.8584,40.4614,42,24.548000000000002,0,0.9845,0,15,40.4614,0,4,106,30,9
1130,15,125,6319.9405,41.8594,40.4614,42,24.9883,0,0.7809,0,14,40.4614,0,4,106,30,9
1131,15,126,6362.1669999999995,42.2265,40.4614,42,25.6883,0,0.664,0,13,40.4614,0,4,106,30,9
1132,15,127,6404.2205,42.0535,40.4614,42,26.2374,0,0.628,0,12,40.4614,0,4,106,30,9
1133,15,128,6446.3112,42.0907,40.4614,42,26.8526,0,0.7044,0,11,40.4614,0,4,106,30,9
1134,15,129,6488.3703,42.0591,40.4614,42,22.1773,0,0.6415,0,9,40.4614,0,4,106,30,9
1135,15,130,6530.7135,42.3432,40.4614,42,7.388,0,0.4999,0,6,40.4614,0,4,106,30,9
1136,15,131,6573.1787,42.4652,40.4614,42,7.7864,0,0.5455,0,3,40.4614,0,4,106,30,9
1137,15,132,6616.3066,43.1279,40.4614,42,8.5958,0,2.1662,0,3,40.4614,0,4,106,30,9
1138,15,133,6658.2765,41.9699,40.4614,42,1.9676,0,1.9676,0,2,40.4614,0,4,106,30,9
1139,15,134,6700.6936,42.4171,40.4614,42,2.8782,0,2.8782,0,2,40.4614,0,4,106,30,9
1140,15,135,6743.878000000001,43.1844,40.4614,42,0.0,0,0.0,0,1,40.4614,0,4,106,30,10
1141,15,136,6786.8551,42.9771,40.4614,42,0.0,0,0.0,0,1,40.4614,0,4,106,30,11
1142,15,137,6829.9819,43.1268,40.4614,42,0.0,0,0.0,0,1,40.4614,0,4,106,30,12
1143,15,138,6896.4734,66.4915,40.4614,42,23.1641,0,1.9774,0,14,40.4614,1,5,138,30,12
1144,15,139,6971.2859,74.8125,40.4614,42,36.169000000000004,0,2.5486,0,16,40.4614,1,5,138,30,12
1145,15,140,7044.1644,72.8785,40.4614,42,14.292,0,1.5926,0,15,40.4614,1,5,138,30,12
1146,15,141,7158.4513,114.2869,40.4614,42,10.3527,0,0.4361,0,13,40.4614,1,5,138,30,12
1147,15,142,7263.9478,105.4965,40.4614,42,11.7607,0,0.9721,0,11,40.4614,1,5,138,30,12
1148,15,143,7366.6965,102.7487,40.4614,42,10.7648,0,1.0282,0,11,40.4614,1,5,138,30,12
1149,15,144,7468.3886,101.6921,40.4614,42,12.375,0,1.4609,0,11,40.4614,1,5,138,30,12
1150,15,145,7541.1039,72.7153,40.4614,42,2.8823,0,0.42700000000000005,0,11,40.4614,0,5,138,30,12
1151,15,146,7592.6876,51.5837,40.4614,42,12.339,0,0.3041,0,11,40.4614,1,5,138,30,12
1152,15,147,7672.3627,79.6751,40.4614,42,13.1671,0,0.3919,0,11,40.4614,1,5,138,30,12
1153,15,148,7763.1013,90.7386,40.4614,42,9.6834,0,0.2596,0,11,40.4614,1,5,138,30,12
1154,15,149,7860.9311,97.8298,40.4614,42,13.3806,0,1.1584,0,11,40.4614,1,5,138,30,12
1155,15,150,7947.8951,86.964,40.4614,42,12.0135,0,0.5045,0,11,40.4614,1,5,138,30,12
1156,15,151,8036.4045,88.5094,40.4614,42,12.0454,0,0.684,0,11,40.4614,1,5,138,30,12
1157,15,152,8125.7923,89.3878,40.4614,42,13.0886,0,1.3112,0,11,40.4614,1,5,138,30,12
1158,15,153,8195.3129,69.5206,40.4614,42,2.6289,0,0.0404,0,11,40.4614,0,5,138,30,12
1159,15,154,8242.0395,46.7266,40.4614,42,7.5045,0,0.1717,0,10,40.4614,1,5,138,30,12
1160,15,155,8321.2247,79.1852,40.4614,42,7.5228,0,0.4092,0,10,40.4614,1,5,138,30,12
1161,15,156,8424.5672,103.3425,40.4614,42,10.234,0,0.5694,0,10,40.4614,1,5,138,30,12
1162,15,157,8528.2841,103.7169,40.4614,42,6.9094,0,0.4462,0,9,40.4614,1,5,138,30,12
1163,15,158,8622.8212,94.5371,40.4614,42,7.1684,0,0.7626,0,9,40.4614,1,5,138,30,12
1164,15,159,8716.97,94.1488,40.4614,42,8.7475,0,1.6196,0,9,40.4614,1,5,138,30,12
1165,15,160,8803.1253,86.1553,40.4614,42,6.8994,0,0.9692,0,8,40.4614,1,5,138,30,12
1166,15,161,8877.335,74.2097,40.4614,42,1.6575,0,0.1799,0,8,40.4614,0,5,138,30,12
1167,15,162,8920.4164,43.0814,40.4614,42,3.1969,0,1.3957,0,6,40.4614,0,5,138,30,12
1168,15,163,8961.0067,40.5903,40.4614,42,2.8921,0,1.2355,0,6,40.4614,0,5,138,30,12
1169,15,164,9001.8198,40.8131,40.4614,42,2.7756,0,1.0825,0,6,40.4614,0,5,138,30,12
1170,15,165,9042.5925,40.7727,40.4614,42,2.5974,0,0.7556,0,6,40.4614,0,5,138,30,12
1171,15,166,9083.5155,40.923,40.4614,42,2.5495,0,0.5925,0,6,40.4614,0,5,138,30,12
1172,15,167,9124.7129,41.1974,40.4614,42,2.7926,0,0.6098,0,6,40.4614,0,5,138,30,12
1173,15,168,9165.9213,41.2084,40.4614,42,3.0621,0,0.5868,0,6,40.4614,0,5,138,30,12
1174,15,169,9207.1581,41.2368,40.4614,42,3.3717,0,0.7188,0,6,40.4614,0,5,138,30,12
1175,15,170,9248.3407,41.1826,40.4614,42,3.6608,0,0.8396,0,6,40.4614,0,5,138,30,12
1176,15,171,9289.4887,41.148,40.4614,42,2.8139,0,0.9548,0,5,40.4614,0,5,138,30,12
1177,15,172,9330.8251,41.3364,40.4614,42,3.4854,0,1.3363,0,4,40.4614,0,5,138,30,12
1178,15,173,9394.7551,63.93,40.4614,42,25.4802,0,5.3982,0,11,40.4614,0,6,173,30,12
1179,15,174,9450.042,55.2869,40.4614,42,38.2996,0,0.4628,0,15,40.4614,0,6,173,30,12
1180,15,175,9491.885,41.843,40.4614,42,35.9618,0,0.4746,0,15,40.4614,0,6,173,30,12
1181,15,176,9533.016,41.131,40.4614,42,25.4757,0,0.6248,0,15,40.4614,0,6,173,30,12
1182,15,177,9574.485999999999,41.47,40.4614,42,24.1571,0,0.56,0,14,40.4614,0,6,173,30,12
1183,15,178,9616.4905,42.0045,40.4614,42,23.6078,0,0.4081,0,14,40.4614,0,6,173,30,12
1184,15,179,9658.351999999999,41.8615,40.4614,42,23.9531,0,0.4715,0,14,40.4614,0,6,173,30,12
1185,15,180,9700.1961,41.8441,40.4614,42,23.7387,0,0.4679,0,14,40.4614,0,6,173,30,12
1186,15,181,9741.7453,41.5492,40.4614,42,24.4975,0,0.509,0,13,40.4614,0,6,173,30,12
1187,15,182,9783.1737,41.4284,40.4614,42,25.2963,0,0.4295,0,13,40.4614,0,6,173,30,12
1188,15,183,9824.7329,41.5592,40.4614,42,25.5316,0,0.4756,0,13,40.4614,0,6,173,30,12
1189,15,184,9866.336,41.6031,40.4614,42,25.9932,0,0.544,0,13,40.4614,0,6,173,30,12
1190,15,185,9907.776,41.44,40.4614,42,26.3076,0,0.4568,0,13,40.4614,0,6,173,30,12
1191,15,186,9949.8254,42.0494,40.4614,42,26.9368,0,0.3478,0,13,40.4614,0,6,173,30,12
1192,15,187,9994.0928,44.2674,40.4614,42,29.4274,0,0.3365,0,15,40.4614,0,6,173,30,12
1193,15,188,10049.5479,55.4551,40.4614,42,43.6781,0,2.3327,0,14,40.4614,1,6,173,30,12
1194,15,189,10120.3482,70.8003,40.4614,42,49.3828,0,1.245,0,14,40.4614,1,6,173,30,12
1195,15,190,10186.9575,66.6093,40.4614,42,12.1634,0,0.2253,0,14,40.4614,1,6,173,30,12
1196,15,191,10305.0767,118.1192,40.4614,42,11.3306,0,0.1072,0,14,40.4614,1,6,173,30,12
1197,15,192,10420.8794,115.8027,40.4614,42,10.7613,0,0.3952,0,14,40.4614,1,6,173,30,12
1198,15,193,10497.4377,76.5583,40.4614,42,3.0787,0,0.5208,0,14,40.4614,0,6,173,30,12
1199,15,194,10541.4309,43.9932,40.4614,42,5.2389,0,0.2851,0,14,40.4614,0,6,173,30,12
1200,15,195,10584.4229,42.992,40.4614,42,7.199,0,0.4013,0,13,40.4614,0,6,173,30,12
1201,15,196,10626.9025,42.4796,40.4614,42,7.295,0,0.3748,0,11,40.4614,0,6,173,30,12
1202,15,197,10669.1128,42.2103,40.4614,42,8.7095,0,2.4348,0,9,40.4614,0,6,173,30,12
1203,15,198,10710.7078,41.595,40.4614,42,9.7399,0,0.9621,0,10,40.4614,0,6,173,30,12
1204,15,199,10751.8049,41.0971,40.4614,42,10.5335,0,1.3358,0,10,40.4614,0,6,173,30,12
1205,15,200,10793.9733,42.1684,40.4614,42,11.3368,0,2.0256,0,10,40.4614,0,6,173,30,12
1206,20,0,0.0,0.0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,1,0
1207,20,1,41.9372,41.9372,41.9372,1,0.0,0,0.0,0,1,41.9372,0,0,0,1,1
1208,20,2,82.7118,40.7746,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,2
1209,20,3,123.5185,40.8067,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,3
1210,20,4,164.3588,40.8403,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,4
1211,20,5,205.2607,40.9019,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,5
1212,20,6,246.1499,40.8892,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,6
1213,20,7,287.0799,40.93,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,7
1214,20,8,328.0156,40.9357,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,8
1215,20,9,369.1834,41.1678,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,9
1216,20,10,410.1523,40.9689,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,10
1217,20,11,451.4525,41.3002,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,11
1218,20,12,492.7575,41.305,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,12
1219,20,13,534.0333,41.2758,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,13
1220,20,14,575.2708,41.2375,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,14
1221,20,15,616.4624,41.1916,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,15
1222,20,16,657.6129,41.1505,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,16
1223,20,17,698.7046,41.0917,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,17
1224,20,18,739.7912,41.0866,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,18
1225,20,19,780.7983,41.0071,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,19
1226,20,20,821.7476,40.9493,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,20
1227,20,21,862.8096,41.062,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,21
1228,20,22,903.9989,41.1893,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,22
1229,20,23,945.1452,41.1463,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,23
1230,20,24,986.2716,41.1264,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,24
1231,20,25,1028.2411,41.9695,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,25
1232,20,26,1070.6739,42.4328,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,26
1233,20,27,1112.6169,41.943000000000005,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,27
1234,20,28,1155.0238,42.4069,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,28
1235,20,29,1197.174,42.1502,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,29
1236,20,30,1242.0418,44.8678,40.7746,2,0.0,0,0.0,0,1,40.7746,0,0,0,1,30
1237,20,31,1299.0977,57.0559,40.7746,2,11.8442,0,4.736000000000001,0,8,40.7746,0,1,31,1,30
1238,20,32,1366.7397,67.642,40.7746,2,34.0538,0,2.4143,0,18,40.7746,0,1,31,1,30
1239,20,33,1406.9765,40.2368,40.2368,33,31.468000000000004,0,1.126,0,10,40.2368,0,1,31,1,30
1240,20,34,1447.9719,40.9954,40.2368,33,17.7567,0,6.2347,0,3,40.2368,0,1,31,1,30
1241,20,35,1488.4433,40.4714,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,31
1242,20,36,1528.8316,40.3883,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,32
1243,20,37,1569.3228,40.4912,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,33
1244,20,38,1610.0773,40.7545,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,34
1245,20,39,1651.0407,40.9634,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,35
1246,20,40,1692.1976,41.1569,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,36
1247,20,41,1733.6161,41.4185,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,37
1248,20,42,1775.1201,41.504,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,38
1249,20,43,1816.2895,41.1694,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,39
1250,20,44,1857.6509,41.3614,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,40
1251,20,45,1899.1291,41.4782,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,41
1252,20,46,1940.6117,41.4826,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,42
1253,20,47,1982.1983,41.5866,40.2368,33,0.0,0,0.0,0,1,40.2368,0,1,31,1,43
1254,20,48,2040.2521,58.0538,40.2368,33,0.0,0,0.0,0,1,40.2368,1,1,31,1,44
1255,20,49,2142.2214,101.9693,40.2368,33,0.0,0,0.0,0,1,40.2368,1,1,31,1,45
1256,20,50,2262.3041,120.0827,40.2368,33,0.0,0,0.0,0,1,40.2368,1,2,50,1,46
1257,20,51,2381.5307,119.2266,40.2368,33,1.255,0,1.255,0,2,40.2368,1,2,50,1,46
1258,20,52,2487.1804,105.6497,40.2368,33,1.2491,0,1.2491,0,2,40.2368,1,2,50,1,46
1259,20,53,2596.771,109.5906,40.2368,33,1.1115,0,1.1115,0,2,40.2368,1,2,50,1,46
1260,20,54,2701.1847,104.4137,40.2368,33,1.0228,0,1.0228,0,2,40.2368,1,2,50,1,46
1261,20,55,2776.014,74.8293,40.2368,33,0.0734,0,0.0734,0,2,40.2368,0,2,50,1,46
1262,20,56,2817.8271,41.8131,40.2368,33,0.0,0,0.0,0,1,40.2368,0,2,50,1,47
1263,20,57,2858.5591,40.732,40.2368,33,0.0,0,0.0,0,1,40.2368,0,2,50,1,48
1264,20,58,2902.7416,44.1825,40.2368,33,0.0,0,0.0,0,1,40.2368,1,2,50,1,49
1265,20,59,2999.895,97.1534,40.2368,33,0.0,0,0.0,0,1,40.2368,1,2,50,1,50
1266,20,60,3105.4695,105.5745,40.2368,33,0.0,0,0.0,0,1,40.2368,1,2,50,1,51
1267,20,61,3209.7778,104.3083,40.2368,33,0.0,0,0.0,0,1,40.2368,1,2,50,1,52
1268,20,62,3304.7059,94.9281,40.2368,33,0.0,0,0.0,0,1,40.2368,1,2,50,1,53
1269,20,63,3384.1901,79.4842,40.2368,33,0.0639,0,0.0639,0,2,40.2368,0,2,50,1,53
1270,20,64,3425.4898,41.2997,40.2368,33,0.0804,0,0.0804,0,2,40.2368,0,2,50,1,53
1271,20,65,3466.2335,40.7437,40.2368,33,0.0,0,0.0,0,1,40.2368,0,2,50,1,54
1272,20,66,3507.0323,40.7988,40.2368,33,0.0,0,0.0,0,1,40.2368,0,2,50,1,55
1273,20,67,3547.86,40.8277,40.2368,33,0.0,0,0.0,0,1,40.2368,0,2,50,1,56
1274,20,68,3592.3682,44.5082,40.2368,33,0.0,0,0.0,0,1,40.2368,1,2,50,1,57
1275,20,69,3688.3339,95.9657,40.2368,33,0.0,0,0.0,0,1,40.2368,1,2,50,1,58
1276,20,70,3801.4411,113.1072,40.2368,33,0.0,0,0.0,0,1,40.2368,1,2,50,1,59
1277,20,71,3907.8384,106.3973,40.2368,33,0.0,0,0.0,0,1,40.2368,1,2,50,1,60
1278,20,72,4009.6553,101.8169,40.2368,33,0.0,0,0.0,0,1,40.2368,1,2,50,1,61
1279,20,73,4092.2068,82.5515,40.2368,33,0.034,0,0.034,0,2,40.2368,0,2,50,1,61
1280,20,74,4134.3328,42.126000000000005,40.2368,33,0.3549,0,0.3549,0,2,40.2368,0,2,50,1,61
1281,20,75,4175.2028,40.87,40.2368,33,0.2833,0,0.2833,0,2,40.2368,0,2,50,1,61
1282,20,76,4216.36,41.1572,40.2368,33,0.4751,0,0.4751,0,2,40.2368,0,2,50,1,61
1283,20,77,4257.3968,41.0368,40.2368,33,0.5219,0,0.5219,0,2,40.2368,0,2,50,1,61
1284,20,78,4298.5829,41.1861,40.2368,33,0.6609,0,0.6609,0,2,40.2368,0,2,50,1,61
1285,20,79,4340.035,41.4521,40.2368,33,0.9452,0,0.9452,0,2,40.2368,0,2,50,1,61
1286,20,80,4381.4876,41.4526,40.2368,33,1.2358,0,1.2358,0,2,40.2368,0,2,50,1,61
1287,20,81,4422.8173,41.3297,40.2368,33,1.3207,0,1.3207,0,2,40.2368,0,2,50,1,61
1288,20,82,4463.9905,41.1732,40.2368,33,1.1746,0,1.1746,0,2,40.2368,0,2,50,1,61
1289,20,83,4505.2382,41.2477,40.2368,33,1.08,0,1.08,0,2,40.2368,0,2,50,1,61
1290,20,84,4546.3544,41.1162,40.2368,33,0.9324,0,0.9324,0,2,40.2368,0,2,50,1,61
1291,20,85,4588.0129,41.6585,40.2368,33,1.4449,0,1.4449,0,2,40.2368,0,2,50,1,61
1292,20,86,4629.3363,41.3234,40.2368,33,1.5598,0,1.5598,0,2,40.2368,0,2,50,1,61
1293,20,87,4670.8249,41.4886,40.2368,33,1.7587,0,1.7587,0,2,40.2368,0,2,50,1,61
1294,20,88,4712.4968,41.6719,40.2368,33,1.3352,0,1.3352,0,2,40.2368,0,2,50,1,61
1295,20,89,4754.9801,42.4833,40.2368,33,1.3367,0,1.3367,0,2,40.2368,0,2,50,1,61
